AUDITOR ID,OUTLET ID
ma40007,47013-JUS-BANING KOTA-SINTANG-SINTANG
ma40007,47014-MIN-KAPUAS KANAN HULU-SINTANG-SINTANG
ma40007,47019-SEV-ALAI-SINTANG-SINTANG
ma40007,47015-RAT-KAPUAS KANAN HULU-SINTANG-SINTANG
ma40007,47016-BUN-KAPUAS KANAN HILIR-SINTANG-SINTANG
ma40007,47017-BAT-BANING KOTA-SINTANG-SINTANG
ma40007,40718-DUT-BANING KOTA-SINTANG-SINTANG
ma40007,47020-ANA-TANJUNG PURI-SINTANG-SINTANG
ma40007,47022-BUN-RAWA MAMBOK-SINTANG-SINTANG
ma40007,47021-ALP-KAPUAS KANAN HULU-SINTANG-SINTANG
ma40007,47023-DWI-KAPUAS KIRI HILIR-SINTANG-SINTANG
ma40007,47024-ZEE-BANING KOTA-SINTANG-SINTANG
ma40007,47026-MUL-KAPUAS KANAN HULU-SINTANG-SINTANG
ma40007,47027-IMM-KAPUAS KANAN HULU-SINTANG-SINTANG
ma40007,47028-KIO-KAPUAS KANAN HULU-SINTANG-SINTANG
ma40007,47029-ROS-TANJUNG PURI-SINTANG-SINTANG
ma40007,47025_R1-IKI-LADANG-SINTANG-SINTANG
ma40007,47030-S T-KAPUAS KANAN HULU-SINTANG-SINTANG
ma10019,12102-SIN-SINDUHARJO-NGAGLIK-SLEMAN
ma10019,12104-BAL-TRIDADI-SLEMAN-SLEMAN
ma10019,12103-NON-CONDONGCATUR-DEPOK-SLEMAN
ma10019,12105-NAR-AMBARKETAWANG-GAMPING-SLEMAN
ma10019,12106-LOP-TRIHANGGO-GAMPING-SLEMAN
ma10019,12107-TAN-MARGOMULYO-SEYEGAN-SLEMAN
ma10019,12108-HND-SIDOLUHUR-GODEAN-SLEMAN
ma10019,12109-RAH-MARGODADI-SEYEGAN-SLEMAN
ma10019,12110-DYA-MARGOKATON-SEYEGAN-SLEMAN
ma10019,12111-AEC-PURWOMARTANI-KALASAN-SLEMAN
ma10019,12112-BIN-PAKEMBINANGUN-PAKEM-SLEMAN
ma10019,12114-ARS-SELOMARTANI-KALASAN-SLEMAN
ma10019,12113-BAR-UMBULMARTANI-NGEMPLAK-SLEMAN
ma10019,12115-ERI-BANGUNKERTO-TURI-SLEMAN
ma10019,12116-BOS-BANGUNKERTO-TURI-SLEMAN
ma80008,88001-GAF-CIPTASARI-PAMULIHAN-SUMEDANG
ma80008,88002-RED-CIPTASARI-PAMULIHAN-SUMEDANG
ma80008,88003-R-D-KEBONCAU-UJUNGJAYA-SUMEDANG
ma80008,88001-DEW-CIPELES-TOMO-SUMEDANG
ma80008,88005-JAS-CIJAMBE-PASEH-SUMEDANG
ma80008,88005-C C-PASEHKIDUL-PASEH-SUMEDANG
ma80008,88007-ELV-PASEH KALER-PASEH-SUMEDANG
ma80008,88008-TEG-CONGGEANG WETAN-CONGGEANG-SUMEDANG
ma80008,88009-DWI-CIMALAKA-CIMALAKA-SUMEDANG
ma80008,88010-FAU-JATIHURIP-SUMEDANG UTARA-SUMEDANG
ma80008,88011-WAB-CIKONENG-GANEAS-SUMEDANG
ma80008,88012-GAD-KOTAKALER-SUMEDANG UTARA-SUMEDANG
ma80008,88013-ADI-REGOLWETAN-SUMEDANG SELATAN-SUMEDANG
ma80008,88014-DAN-REGOLWETAN-SUMEDANG SELATAN-SUMEDANG
ma80008,88015-CEP-PASIRBIRU-RANCAKALONG-SUMEDANG
ma20005,25001-SIM-KEDIRI-KEDIRI-TABANAN
ma20005,25002-ADI-KEDIRI-KEDIRI-TABANAN
ma20005,25003-WIJ-KEDIRI-KEDIRI-TABANAN
ma20005,25004-CAH-NYITDAH-KEDIRI-TABANAN
ma20005,25005-W .-KERAMBITAN-KERAMBITAN-TABANAN
ma20005,20006-ARI-BATANNYUH-MARGA-TABANAN
ma20005,25010-ANI-BATANNYUH-MARGA-TABANAN
ma20005,25012-PIJ-MARGA-MARGA-TABANAN
ma20005,25012-LIB-PEREAN TENGAH-BATURITI-TABANAN
ma20005,25013-BAY-LUWUS-BATURITI-TABANAN
ma20005,25014-YUD-LUWUS-BATURITI-TABANAN
ma20005,25015-BAG-LUWUS-BATURITI-TABANAN
ma20005,25007-YUA-DAJAN PEKEN-TABANAN-TABANAN
ma20005,"20005-D, -WANASARI-TABANAN-TABANAN"
ma20005,25009-MM -PENEBEL-PENEBEL-TABANAN
ma10015,11601-IND-KALIMATI-ADIWERNA-TEGAL
ma10015,11602-VIK-PAGONGAN-DUKUHTURI-TEGAL
ma10015,11603-RAJ-KEDUNGBANTENG-KEDUNGBANTENG-TEGAL
ma10015,11604-LAN-BANGUN GALIH-KRAMAT-TEGAL
ma10015,11605-VIR-KALIJAMBE-TARUB-TEGAL
ma10015,11611-POP-TRAYEMAN-SLAWI-TEGAL
ma10015,11612-DN -BOGARES KIDUL-PANGKAH-TEGAL
ma10015,11606-MIR-BOJONG-BOJONG-TEGAL
ma10015,11609-BAL-KARANGJAMBU-BALAPULANG-TEGAL
ma10015,11608-AYS-DANAWARIH-BALAPULANG-TEGAL
ma10015,11610-AUL-DUKUHWARU-DUKUHWARU-TEGAL
ma10015,11613-BBJ-PAGEDANGAN-ADIWERNA-TEGAL
ma10015,11607-HES-BOJONG-BOJONG-TEGAL
ma10015,11615-JIP-UJUNGRUSI-ADIWERNA-TEGAL
ma10015,11614_R1-MON-BOJONG-BOJONG-TEGAL
ma20009,29001_R1-ALE-TEMANDANG-MERAKURAK-TUBAN
ma20009,29002-WIL-BEJI-JENU-TUBAN
ma20009,20009-RAM-BEJI-JENU-TUBAN
ma20009,20009-ROD-BEJI-JENU-TUBAN
ma20009,20009-MEU-BEJI-JENU-TUBAN
ma20009,29006-SET-BEJI-JENU-TUBAN
ma20009,29008-POD-SAMBONGGEDE-MERAKURAK-TUBAN
ma20009,29009-AUR-SAMBONGGEDE-MERAKURAK-TUBAN
ma20009,29009-MR -MANDIREJO-MERAKURAK-TUBAN
ma20009,29010-TJ -MANDIREJO-MERAKURAK-TUBAN
ma20009,29012-ABH-KARANGAGUNG-PALANG-TUBAN
ma20009,29012-BIL-GESIKHARJO-PALANG-TUBAN
ma20009,29014-MAU-KRADENAN-PALANG-TUBAN
ma20009,29015-FAF-BEJAGUNG-SEMANDING-TUBAN
ma20009,29016-EL -KEBONSARI-TUBAN-TUBAN
ma20009,29017-SAR-GEDONGOMBO-SEMANDING-TUBAN
ma20009,29018-WID-KEPOHAGUNG-PLUMPANG-TUBAN
ma20009,29019-BIM-PLUMPANG-PLUMPANG-TUBAN
ma20009,29020-PAN-PLUMPANG-PLUMPANG-TUBAN
ma20009,29021-JUM-PLUMPANG-PLUMPANG-TUBAN
ma20009,29022-RIZ-PLUMPANG-PLUMPANG-TUBAN
ma20009,29023-RIY-SIDOREJO-TUBAN-TUBAN
ma20009,29024-ABR-KEMBANGBILO-TUBAN-TUBAN
ma20009,29025-JC -KEBONSARI-TUBAN-TUBAN
ma20009,29026-MUB-JENGGOLO-JENU-TUBAN
ma20009,29027-RIN-KEDUNGREJO-PLUMPANG-TUBAN
ma20009,29028-MUL-JATIMULYO-PLUMPANG-TUBAN
ma20009,29029-ARI-MAGERSARI-PLUMPANG-TUBAN
ma20009,29030-UMI-PRAMBONWETAN-RENGEL-TUBAN
ma20009,29031-WIW-PAYURAN-PALANG-TUBAN
ma20015,21602-PAN-PINGGIRSARI-NGANTRU-TULUNGAGUNG
ma20015,21603-BW -KALIWUNGU-NGUNUT-TULUNGAGUNG
ma20015,21604-ADV-KACANGAN-NGUNUT-TULUNGAGUNG
ma20015,21605-LIS-SELOREJO-NGUNUT-TULUNGAGUNG
ma20015,21606-ALF-BOYOLANGU-BOYOLANGU-TULUNGAGUNG
ma20015,21607-VJ -SOBONTORO-BOYOLANGU-TULUNGAGUNG
ma20015,21608-BEE-NGRENDENG-GONDANG-TULUNGAGUNG
ma20015,21609-ALF-MOJOARUM-GONDANG-TULUNGAGUNG
ma20015,21610-MBA-POJOK-CAMPURDARAT-TULUNGAGUNG
ma20015,21611-MAJ-TANGGUNG-CAMPURDARAT-TULUNGAGUNG
ma20015,21612-VAN-KARANGTALUN-KALIDAWIR-TULUNGAGUNG
ma20015,21613-MAN-KARANGTALUN-KALIDAWIR-TULUNGAGUNG
ma20015,21614-PRI-KALIDAWIR-KALIDAWIR-TULUNGAGUNG
ma20015,21615-LAN-KEPUHREJO-NGANTRU-TULUNGAGUNG
ma20015,21616-YK -BENDOSARI-NGANTRU-TULUNGAGUNG
ma20015,21617-BEL-CAMPURDARAT-CAMPURDARAT-TULUNGAGUNG
ma20015,21618-CAS-SANGGRAHAN-BOYOLANGU-TULUNGAGUNG
ma20015,21619-CS -SUMBERDADI-SUMBERGEMPOL-TULUNGAGUNG
ma20015,21620-CIL-SIDOREJO-KAUMAN-TULUNGAGUNG
ma20015,21626-RIN-TUGU-REJOTANGAN-TULUNGAGUNG
ma20015,21627-CAR-REJOTANGAN-REJOTANGAN-TULUNGAGUNG
ma20015,21628-ARD-KALIWUNGU-NGUNUT-TULUNGAGUNG
ma20015,21629-MIT-KETANON-KEDUNGWARU-TULUNGAGUNG
ma20015,21630-SAH-KETANON-KEDUNGWARU-TULUNGAGUNG
ma20015,21621-AUR-RINGINPITU-KEDUNGWARU-TULUNGAGUNG
ma20015,21622-ATU-KEPATIHAN-TULUNGAGUNG-TULUNGAGUNG
ma20015,21623-KEN-KEPATIHAN-TULUNGAGUNG-TULUNGAGUNG
ma20015,21624-DAT-KEPATIHAN-TULUNGAGUNG-TULUNGAGUNG
ma20015,21625_R1-FAN-TUGU-REJOTANGAN-TULUNGAGUNG
ma20015,21601_R1-ATT-KARANGSARI-REJOTANGAN-TULUNGAGUNG
ma40001,41001-TOS-GRAHA INDAH-BALIKPAPAN UTARA-BALIKPAPAN
ma40001,41002-WIT-MARGA SARI-BALIKPAPAN BARAT-BALIKPAPAN
ma40001,41004-AZK-PRAPATAN-BALIKPAPAN KOTA-BALIKPAPAN
ma40001,41005-AVE-MEKAR SARI-BALIKPAPAN TENGAH-BALIKPAPAN
ma40001,41006-JAY-BARU ULU-BALIKPAPAN BARAT-BALIKPAPAN
ma40001,41007-FAH-BARU ILIR-BALIKPAPAN BARAT-BALIKPAPAN
ma40001,41003-DEN-GRAHA INDAH-BALIKPAPAN UTARA-BALIKPAPAN
ma40001,41008-DEW-KARANG JOANG-BALIKPAPAN UTARA-BALIKPAPAN
ma40001,41009-B-2-GUNUNGSAMARINDA-BALIKPAPAN UTARA-BALIKPAPAN
ma40001,41010-ZEE-BARU ULU-BALIKPAPAN BARAT-BALIKPAPAN
ma40001,41011-DIN-KARANG JATI-BALIKPAPAN TENGAH-BALIKPAPAN
ma40001,41012-MUM-LAMARU-BALIKPAPAN TIMUR-BALIKPAPAN
ma40001,41013-BAB-MANGGAR-BALIKPAPAN TIMUR-BALIKPAPAN
ma40001,41014-FAR-GUNUNGSARI ILIR-BALIKPAPAN TENGAH-BALIKPAPAN
ma40001,41015-RIR-BARU TENGAH-BALIKPAPAN BARAT-BALIKPAPAN
ma40001,41016-ALW-KLANDASAN ILIR-BALIKPAPAN KOTA-BALIKPAPAN
ma40001,41017-FEB-KLANDASAN ILIR-BALIKPAPAN KOTA-BALIKPAPAN
ma40001,41018-SUC-SEPINGGAN-BALIKPAPAN SELATAN-BALIKPAPAN
ma40001,41019-ART-MARGO MULYO-BALIKPAPAN BARAT-BALIKPAPAN
ma40001,41020-REF-DAMAI BAHAGIA-BALIKPAPAN SELATAN-BALIKPAPAN
ma40001,41021-NAW-SUMBER REJO-BALIKPAPAN TENGAH-BALIKPAPAN
ma40001,41022-PUT-MANGGAR-BALIKPAPAN TIMUR-BALIKPAPAN
ma40001,41023-DZA-SUNGAINANGKA-BALIKPAPAN SELATAN-BALIKPAPAN
ma40001,41024-CAN-GUNUNGSAMARINDA-BALIKPAPAN UTARA-BALIKPAPAN
ma40001,41025-FIT-BATU AMPAR-BALIKPAPAN UTARA-BALIKPAPAN
ma40001,41026-NOR-KLANDASAN ULU-BALIKPAPAN KOTA-BALIKPAPAN
ma40001,41027_R1-MEL-MARGO MULYO-BALIKPAPAN BARAT-BALIKPAPAN
ma40001,41028-FIT-GUNUNGBAHAGIA-BALIKPAPAN SELATAN-BALIKPAPAN
ma40001,41030-WAH-DAMAI BAHAGIA-BALIKPAPAN SELATAN-BALIKPAPAN
ma40001,41029_R1-TWI-KARANG REJO-BALIKPAPAN TENGAH-BALIKPAPAN
ma60001,61001-LIM-SUSUNAN BARU-TANJUNGKARANG BARAT-BANDAR LAMPUNG
ma60001,61002-BIM-SAWAH BREBES-TANJUNGKARANG TIMUR-BANDAR LAMPUNG
ma60001,61003-SIM-KELAPA TIGA PERMAI-TANJUNGKARANG BARAT-BANDAR LAMPUNG
ma60001,61004-YUD-GUNUNGAGUNG-LANGKAPURA-BANDAR LAMPUNG
ma60001,61005-CAH-GEDONG MENENG BARU-RAJABASA-BANDAR LAMPUNG
ma60001,61006-ECY-BILABONG JAYA-LANGKAPURA-BANDAR LAMPUNG
ma60001,61007-ANT-SUMUR PUTRI-TELUKBETUNG SELATAN-BANDAR LAMPUNG
ma60001,61008-BAS-SUMUR PUTRI-TELUKBETUNG SELATAN-BANDAR LAMPUNG
ma60001,61009-DIE-LANGKAPURA BARU-LANGKAPURA-BANDAR LAMPUNG
ma60001,61010-BIT-KAMPUNG BARU-LABUHAN RATU-BANDAR LAMPUNG
ma60001,61011-AGE-KAMPUNG BARU RAYA-LABUHAN RATU-BANDAR LAMPUNG
ma60001,61012-FIF-RAJABASA RAYA-RAJABASA-BANDAR LAMPUNG
ma60001,61013-DEN-RAJABASA-RAJABASA-BANDAR LAMPUNG
ma60001,61014-LIS-SURABAYA-KEDATON-BANDAR LAMPUNG
ma60001,61015-FAH-PERUMNAS WAY HALIM-WAY HALIM-BANDAR LAMPUNG
ma60001,61016-KAW-GUNUNGSULAH-WAY HALIM-BANDAR LAMPUNG
ma60001,61017-EXC-JAGABAYA II-WAY HALIM-BANDAR LAMPUNG
ma60001,61018-TOL-KUPANG RAYA-TELUKBETUNG UTARA-BANDAR LAMPUNG
ma60001,61019-TAM-TELUKBETUNG-TELUKBETUNG SELATAN-BANDAR LAMPUNG
ma60001,61020-BAN-GUNUNGSARI-ENGGAL-BANDAR LAMPUNG
ma60001,61021-PUT-KALIAWI-TANJUNGKARANG PUSAT-BANDAR LAMPUNG
ma60001,61022-NAU-KOTA BARU-TANJUNGKARANG TIMUR-BANDAR LAMPUNG
ma60001,61023-CAK-LABUHAN RATU-LABUHAN RATU-BANDAR LAMPUNG
ma60001,61024-IMA-BERINGIN JAYA-KEMILING-BANDAR LAMPUNG
ma60001,61025-YOD-KEDAMAIAN-KEDAMAIAN-BANDAR LAMPUNG
ma60001,61026-KIN-TANJUNGBARU-KEDAMAIAN-BANDAR LAMPUNG
ma60001,61027-DIN-KEDAMAIAN-KEDAMAIAN-BANDAR LAMPUNG
ma60001,61028-WIE-TANJUNG AGUNG-TANJUNGKARANG TIMUR-BANDAR LAMPUNG
ma60001,61029-ASS-LABUHAN RATU-LABUHAN RATU-BANDAR LAMPUNG
ma60001,61030-HAP-LABUHAN RATU-LABUHAN RATU-BANDAR LAMPUNG
ma80001,81001-VIV-SUKAMISKIN-ARCAMANIK-BANDUNG
ma80001,81002-DHI-PASIR BIRU-CIBIRU-BANDUNG
ma80001,81003-DAN-CIPADUNG-CIBIRU-BANDUNG
ma80001,81004-BYA-KEBON JAYANTI-KIARACONDONG-BANDUNG
ma80001,81005-L C-KEBON KANGKUNG-KIARACONDONG-BANDUNG
ma80001,81006-THE-CIMENERANG-GEDEBAGE-BANDUNG
ma80001,81007-TIE-RANCABOLANG-GEDEBAGE-BANDUNG
ma80001,81008-RID-CIBADUYUT-BOJONGLOA KIDUL-BANDUNG
ma80001,81009-BAH-KUJANGSARI-BANDUNG KIDUL-BANDUNG
ma80001,81011-MOR-MEKAR MULYA-PANYILEUKAN-BANDUNG
ma80001,81012-MOF-PASIRJATI-UJUNG BERUNG-BANDUNG
ma80001,81013-AGH-CIGENDING-UJUNG BERUNG-BANDUNG
ma80001,81014-LYE-SINDANG JAYA-MANDALAJATI-BANDUNG
ma80001,81015-APE-PAKEMITAN-CINAMBO-BANDUNG
ma80001,81021-YAN-CIUMBULEUIT-CIDADAP-BANDUNG
ma80001,81022-A-P-JAMIKA-BOJONGLOA KALER-BANDUNG
ma80001,81016-RES-MENGGER-BANDUNG KIDUL-BANDUNG
ma80001,81017-G C-KARANG PAMULANG-MANDALAJATI-BANDUNG
ma80001,81019-MEG-TURANGGA-LENGKONG-BANDUNG
ma80001,81020-BON-CIJAGRA-LENGKONG-BANDUNG
ma80001,81027-YOS-BABAKAN-BABAKAN CIPARAY-BANDUNG
ma80001,81028-HAN-CAMPAKA-ANDIR-BANDUNG
ma80001,81029-KEY-PAJAJARAN-CICENDO-BANDUNG
ma80001,81030-OI -CIPEDES-SUKAJADI-BANDUNG
ma80001,81023-PAM-DAGO-COBLONG-BANDUNG
ma80001,81024-NUR-BABAKAN TAROGONG-BOJONGLOA KALER-BANDUNG
ma80001,81025-SAN-NEGLASARI-CIBEUNYING KALER-BANDUNG
ma80001,81026-FAU-PASIRLAYUNG-CIBEUNYING KIDUL-BANDUNG
ma80001,81010_R1-DWI-PALASARI-CIBIRU-BANDUNG
ma80001,81018_R1-NAY-PASIR IMPUN-MANDALAJATI-BANDUNG
ma40002,42016-PON-ALALAK UTARA-BANJARMASIN UTARA-BANJARMASIN
ma40002,42018-SHE-SUNGAI MIAI-BANJARMASIN UTARA-BANJARMASIN
ma40002,42020-YAZ-KUIN UTARA-BANJARMASIN UTARA-BANJARMASIN
ma40002,42017-MAR-KUIN UTARA-BANJARMASIN UTARA-BANJARMASIN
ma40002,42021-SUG-ALALAK UTARA-BANJARMASIN UTARA-BANJARMASIN
ma40002,42019-ZAI-KUIN SELATAN-BANJARMASIN BARAT-BANJARMASIN
ma40002,42023-AKB-SURGI MUFTI-BANJARMASIN UTARA-BANJARMASIN
ma40002,42024-AZM-KUIN SELATAN-BANJARMASIN BARAT-BANJARMASIN
ma40002,42025-A'H-PELAMBUAN-BANJARMASIN BARAT-BANJARMASIN
ma40002,42027-SET-KUIN CERUCUK-BANJARMASIN BARAT-BANJARMASIN
ma40002,42003-RIF-PEKAPURAN RAYA-BANJARMASIN TIMUR-BANJARMASIN
ma40002,42004-TRI-PEKAPURAN RAYA-BANJARMASIN TIMUR-BANJARMASIN
ma40002,42005-FUT-KURIPAN-BANJARMASIN TIMUR-BANJARMASIN
ma40002,42022-BLE-BELITUNG SELATAN-BANJARMASIN BARAT-BANJARMASIN
ma40002,42030-IKH-PANGERAN-BANJARMASIN UTARA-BANJARMASIN
ma40002,42028-ELT-ALALAK SELATAN-BANJARMASIN UTARA-BANJARMASIN
ma40002,42029-YAY-PASAR LAMA-BANJARMASIN TENGAH-BANJARMASIN
ma40002,42001-IMC-KELAYAN TIMUR-BANJARMASIN SELATAN-BANJARMASIN
ma40002,42002-ZAT-KELAYAN TIMUR-BANJARMASIN SELATAN-BANJARMASIN
ma40002,42007-ISV-PEKAPURAN RAYA-BANJARMASIN TIMUR-BANJARMASIN
ma40002,42008-ADE-BANUA ANYAR-BANJARMASIN TIMUR-BANJARMASIN
ma40002,42009-ARJ-TELUK DALAM-BANJARMASIN TENGAH-BANJARMASIN
ma40002,42010-AMA-PEMURUS DALAM-BANJARMASIN SELATAN-BANJARMASIN
ma40002,42006-AZ -PEMURUS LUAR-BANJARMASIN TIMUR-BANJARMASIN
ma40002,42026_R1-RIZ-TANJUNG PAGAR-BANJARMASIN SELATAN-BANJARMASIN
ma40002,42011-SNI-TANJUNG PAGAR-BANJARMASIN SELATAN-BANJARMASIN
ma40002,42012-ZAH-KELAYAN DALAM-BANJARMASIN SELATAN-BANJARMASIN
ma40002,42013-BB -MURUNG RAYA-BANJARMASIN SELATAN-BANJARMASIN
ma40002,42014-RN -KELAYAN TIMUR-BANJARMASIN SELATAN-BANJARMASIN
ma40002,42015-UMI-KELAYAN SELATAN-BANJARMASIN SELATAN-BANJARMASIN
ma70001,71009-PRI-SUNGAI PELUNGGUT-SAGULUNG-BATAM
ma70001,71010-LUC-SUNGAI PELUNGGUT-SAGULUNG-BATAM
ma70001,71011-STA-SAGULUNG KOTA-SAGULUNG-BATAM
ma70001,71012-STA-SAGULUNG KOTA-SAGULUNG-BATAM
ma70001,71015-V C-MANGSANG-SEI BEDUK-BATAM
ma70001,71016-KIN-MANGSANG-SEI BEDUK-BATAM
ma70001,71017-DIN-MUKA KUNING-SEI BEDUK-BATAM
ma70001,71018-GOL-TAMAN BALOI-BATAM KOTA-BATAM
ma70001,71019-PAN-TAMAN BALOI-BATAM KOTA-BATAM
ma70001,71020-UJA-BALOI PERMAI-BATAM KOTA-BATAM
ma70001,71021-PAN-BALOI PERMAI-BATAM KOTA-BATAM
ma70001,71022-HAR-TANJUNG RIAU-SEKUPANG-BATAM
ma70001,71023-PS -TANJUNG RIAU-SEKUPANG-BATAM
ma70001,71024-AMI-SUNGAI HARAPAN-SEKUPANG-BATAM
ma70001,71025-DED-SUNGAI HARAPAN-SEKUPANG-BATAM
ma70001,71023-AND-BELIAN-BATAM KOTA-BATAM
ma70001,71026-RAI-BELIAN-BATAM KOTA-BATAM
ma70001,71028-HER-TANJUNG PINGGIR-SEKUPANG-BATAM
ma70001,71029-87 -TIBAN INDAH-SEKUPANG-BATAM
ma70001,71030-JAC-TIBAN INDAH-SEKUPANG-BATAM
ma70001,71031-ANA-SUNGAI JODOH-BATU AMPAR-BATAM
ma70001,71032-DUS-SUNGAI JODOH-BATU AMPAR-BATAM
ma70001,71033-EDI-SUNGAI PANAS-BATAM KOTA-BATAM
ma70001,71034-ALC-MUKA KUNING-SEI BEDUK-BATAM
ma70001,71036-PRI-TEMBESI-SAGULUNG-BATAM
ma70001,71037-SIN-TEMBESI-SAGULUNG-BATAM
ma70001,71038-ROS-SAGULUNG KOTA-SAGULUNG-BATAM
ma70001,70111-VAN-SAGULUNG KOTA-SAGULUNG-BATAM
ma70001,71039-KEN-TAMAN BALOI-BATAM KOTA-BATAM
ma70001,71013-SIS-SAGULUNG KOTA-SAGULUNG-BATAM
ma30001,31001-IWA-JATIRASA-JATIASIH-BEKASI
ma30001,31002-HID-JATIWARINGIN-PONDOK GEDE-BEKASI
ma30001,31003-ALK-CIKIWUL-BANTAR GEBANG-BEKASI
ma30001,31004-PUT-PEDURENAN-MUSTIKA JAYA-BEKASI
ma30001,31005-RIZ-JATIASIH-JATIASIH-BEKASI
ma30001,31006-WET-JAKASETIA-BEKASI SELATAN-BEKASI
ma30001,31007-EKO-JAKASETIA-BEKASI SELATAN-BEKASI
ma30001,31008-ADE-PEKAYON JAYA-BEKASI SELATAN-BEKASI
ma30001,31009-MSC-MARGAHAYU-BEKASI TIMUR-BEKASI
ma30001,31010-AFI-MARGAJAYA-BEKASI SELATAN-BEKASI
ma30001,31011-IPA-MARGAMULYA-BEKASI UTARA-BEKASI
ma30001,31012-HID-JATIASIH-JATIASIH-BEKASI
ma30001,31013-DEW-JATIMELATI-PONDOK MELATI-BEKASI
ma30001,31014-JAY-JATIMELATI-PONDOK MELATI-BEKASI
ma30001,31015-V --JATIMEKAR-JATIASIH-BEKASI
ma30001,31016-RAF-JATIRASA-JATIASIH-BEKASI
ma30001,31017-JUJ-JATIRASA-JATIASIH-BEKASI
ma30001,31018-ROE-JATIWARNA-PONDOK MELATI-BEKASI
ma30001,31019-REY-JATIWARINGIN-PONDOK GEDE-BEKASI
ma30001,31020-IVA-JATIWARINGIN-PONDOK GEDE-BEKASI
ma30001,31021-RAS-JATIWARINGIN-PONDOK GEDE-BEKASI
ma30001,31022-ARI-JATICEMPAKA-PONDOK GEDE-BEKASI
ma30001,31024-FHA-JATIKRAMAT-JATIASIH-BEKASI
ma30001,31025-MUI-JATIMEKAR-JATIASIH-BEKASI
ma30001,31026-Z C-JATIRAHAYU-PONDOK MELATI-BEKASI
ma30001,31027-TRA-JATIRAHAYU-PONDOK MELATI-BEKASI
ma30001,31028-SAI-JATIWARNA-PONDOK MELATI-BEKASI
ma30001,31029-NAU-JATIMAKMUR-PONDOK GEDE-BEKASI
ma30001,31023_R1-TRA-JATIWARINGIN-PONDOK GEDE-BEKASI
ma30001,31030_R1-RAM-JATIMAKMUR-PONDOK GEDE-BEKASI
ma60002,62001_R1-BOM-LINGKAR BARAT-GADING CEMPAKA-BENGKULU
ma60002,62002-HER-KEBUN KENANGA-RATU AGUNG-BENGKULU
ma60002,62003-NAS-KEBUN KENANGA-RATU AGUNG-BENGKULU
ma60002,62004-YUR-KEBUN KELING-TELUK SEGARA-BENGKULU
ma60002,62005-BUC-TENGAH PADANG-TELUK SEGARA-BENGKULU
ma60002,62006-FEB-PENURUNAN-RATU SAMBAN-BENGKULU
ma60002,62007-CIK-ANGGUT ATAS-RATU SAMBAN-BENGKULU
ma60002,62008-YOG-PASAR BARU-TELUK SEGARA-BENGKULU
ma60002,62009-NIN-PASAR BARU-TELUK SEGARA-BENGKULU
ma60002,62010-WAN-JITRA-TELUK SEGARA-BENGKULU
ma60002,62011-NAD-KEBUN GERAN-RATU SAMBAN-BENGKULU
ma60002,62012-AZI-SAWAH LEBAR-RATU AGUNG-BENGKULU
ma60002,62013-GAL-KEBUN KENANGA-RATU AGUNG-BENGKULU
ma60002,62014-PON-SUKA MERINDU-SUNGAI SERUT-BENGKULU
ma60002,62015-DEL-PENGGANTUNGAN-RATU SAMBAN-BENGKULU
ma60002,62016_R1-FAR-SUMUR MELELEH-TELUK SEGARA-BENGKULU
ma60002,62017-DUA-ANGGUT BAWAH-RATU SAMBAN-BENGKULU
ma60002,62018-HEN-SUKARAMI-SELEBAR-BENGKULU
ma60002,62019-VIC-PEKANG SABTU-SELEBAR-BENGKULU
ma60002,62020-LUL-PAGAR DEWA-SELEBAR-BENGKULU
ma60002,62021-JAK-BETUNGAN-SELEBAR-BENGKULU
ma60002,62022-PAR-JALAN GEDANG-GADING CEMPAKA-BENGKULU
ma60002,62023-MV -PANORAMA-SINGARAN PATI-BENGKULU
ma60002,62024-VEN-SAWAH LEBAR-RATU AGUNG-BENGKULU
ma60002,62025-ZHA-LINGKAR TIMUR-SINGARAN PATI-BENGKULU
ma60002,62026-VIR-PAGAR DEWA-SELEBAR-BENGKULU
ma60002,62027-RUM-KANDANG-KAMPUNG MELAYU-BENGKULU
ma60002,62028_R1-RAH-PAGAR DEWA-SELEBAR-BENGKULU
ma60002,62029-DZA-SUMUR DEWA-SELEBAR-BENGKULU
ma60002,62030-SYA-PADANG SERAI-KAMPUNG MELAYU-BENGKULU
ma20013,21401-VET-KEPANJENKIDUL-KEPANJENKIDUL-BLITAR
ma20013,21402-SAE-KAUMAN-KEPANJENKIDUL-BLITAR
ma20013,21405_R1-HER-SENTUL-KEPANJENKIDUL-BLITAR
ma20013,21404-HID-SENTUL-KEPANJENKIDUL-BLITAR
ma20013,21405-TEA-BENDO-KEPANJENKIDUL-BLITAR
ma20013,21406-RUD-KEPANJENKIDUL-KEPANJENKIDUL-BLITAR
ma20013,21407-CIN-SANANWETAN-SANANWETAN-BLITAR
ma20013,21408-MAH-PLOSOKEREP-SANANWETAN-BLITAR
ma20013,21409-MUC-REMBANG-SANANWETAN-BLITAR
ma20013,21410-VAL-PLOSOKEREP-SANANWETAN-BLITAR
ma20013,21411-CEM-BENDO-KEPANJENKIDUL-BLITAR
ma20013,21412-SAT-BENDO-KEPANJENKIDUL-BLITAR
ma20013,21413-ICH-BENDO-KEPANJENKIDUL-BLITAR
ma20013,21414-KHA-TANGGUNG-KEPANJENKIDUL-BLITAR
